timer,CdA,speed,power,heartrate,cadence
2262726,0.26876315519383200,652.7857142857140,188,140,74
2262726,0.26876315519383200,652.7857142857140,188,140,74
2264010,0.26832906060265900,656.8028571428570,230,140,73
2264010,0.26832906060265900,656.8028571428570,230,140,73
2264360,0.2705901010906820,659.8157142857140,229,140,74
2264360,0.2705901010906820,659.8157142857140,229,140,74
2265526,0.2689049827124700,666.8457142857140,224,140,74
2265526,0.2689049827124700,666.8457142857140,224,140,74
2265993,0.2683487440987780,666.8457142857140,261,140,76
2265993,0.2683487440987780,666.8457142857140,261,140,76
2266793,0.26967800825995000,682.9142857142860,270,140,78
2266793,0.26967800825995000,682.9142857142860,270,140,78
2268060,0.2714671544617530,696.9742857142860,268,140,79
2268060,0.2714671544617530,696.9742857142860,268,140,79
2268510,0.269781587688187,709.0257142857140,265,140,80
2268510,0.269781587688187,709.0257142857140,265,140,80
2269427,0.2705209660587240,716.0557142857140,272,140,80
2269427,0.2705209660587240,716.0557142857140,272,140,80
2270710,0.2692190554749590,726.0985714285710,284,140,81
2270710,0.2692190554749590,726.0985714285710,284,140,81
2271527,0.2725717698872730,739.1542857142860,270,140,83
2271527,0.2725717698872730,739.1542857142860,270,140,83
2271760,0.27471452183049500,739.1542857142860,258,140,83
2271760,0.27471452183049500,739.1542857142860,258,140,83
2272810,0.2751145936258570,752.2100000000000,270,140,86
2272810,0.2751145936258570,752.2100000000000,270,140,86
2273260,0.2717464529591580,752.2100000000000,230,140,84
2273260,0.2717464529591580,752.2100000000000,230,140,84
2274077,0.2717464529591580,757.2314285714290,270,140,87
2274077,0.2717464529591580,757.2314285714290,270,140,87
2275243,0.26914507109698600,760.2442857142860,252,140,85
2275243,0.26914507109698600,760.2442857142860,252,140,85
2276043,0.2708942146205610,767.2742857142860,264,140,86
2276043,0.2708942146205610,767.2742857142860,264,140,86
2276727,0.2669946472360760,770.2871428571430,268,140,86
2276727,0.2669946472360760,770.2871428571430,268,140,86
2278460,0.2667541057321950,772.2957142857140,275,140,87
2278460,0.2667541057321950,772.2957142857140,275,140,87
2279260,0.26682424521006100,772.2957142857140,253,140,88
2279260,0.26682424521006100,772.2957142857140,253,140,88
2280777,0.2703234812006210,785.3514285714290,259,141,88
2280777,0.2703234812006210,785.3514285714290,259,141,88
2281944,0.26867446421504100,792.3814285714290,270,141,88
2281944,0.26867446421504100,792.3814285714290,270,141,88
2282744,0.2702040466972920,800.4157142857140,259,141,90
2282744,0.2702040466972920,800.4157142857140,259,141,90
2284011,0.2681982957557620,808.4500000000000,256,141,92
2284011,0.2681982957557620,808.4500000000000,256,141,92
2285294,0.26866042907938200,807.4457142857140,243,141,90
2285294,0.26866042907938200,807.4457142857140,243,141,90
2285527,0.2707959416585310,807.4457142857140,247,141,89
2285527,0.2707959416585310,807.4457142857140,247,141,89
2286561,0.27127834752323400,803.4285714285710,246,141,89
2286561,0.27127834752323400,803.4285714285710,246,141,89
2287244,0.271395887236833,809.4542857142860,257,141,93
2287244,0.271395887236833,809.4542857142860,257,141,93
2287944,0.27309678456782900,806.4414285714290,236,141,90
2287944,0.27309678456782900,806.4414285714290,236,141,90
2289194,0.27217511120034700,808.4500000000000,250,141,91
2289194,0.27217511120034700,808.4500000000000,250,141,91
2289529,0.27491224796433100,808.4500000000000,249,141,90
2289529,0.27491224796433100,808.4500000000000,249,141,90
2290461,0.27706977339642500,810.4585714285710,249,141,91
2290461,0.27706977339642500,810.4585714285710,249,141,91
2291028,0.2771389242505190,814.4757142857140,259,142,91
2291028,0.2771389242505190,814.4757142857140,259,142,91
2291728,0.2771389242505190,814.4757142857140,274,142,93
2291728,0.2771389242505190,814.4757142857140,274,142,93
2291961,0.2804803645649400,816.4842857142860,282,142,91
2291961,0.2804803645649400,816.4842857142860,282,142,91
2293228,0.2804803645649400,825.5228571428570,279,142,93
2293228,0.2804803645649400,825.5228571428570,279,142,93
2294044,0.2801631058637360,825.5228571428570,256,142,94
2294044,0.2801631058637360,825.5228571428570,256,142,94
2295194,0.28354639456079300,843.6000000000000,244,143,96
2295194,0.28354639456079300,843.6000000000000,244,143,96
2295744,0.28214400490368000,843.6000000000000,240,143,96
2295744,0.28214400490368000,843.6000000000000,240,143,96
2296444,0.2779501988031700,852.6385714285710,252,142,96
2296444,0.2779501988031700,852.6385714285710,252,142,96
2297028,0.2757828604795970,852.6385714285710,256,143,97
2297028,0.2757828604795970,852.6385714285710,256,143,97
2297728,0.27848713532298200,860.6728571428570,249,143,98
2297728,0.27848713532298200,860.6728571428570,249,143,98
2298428,0.27848713532298200,868.7071428571430,262,143,99
2298428,0.27848713532298200,868.7071428571430,262,143,99
2299244,0.27562524560256300,879.7542857142860,271,143,96
2299244,0.27562524560256300,879.7542857142860,271,143,96
2299478,0.27557151415524800,879.7542857142860,258,142,101
2299478,0.27557151415524800,879.7542857142860,258,142,101
2300978,0.27557151415524800,891.8057142857140,223,143,100
2300978,0.27557151415524800,891.8057142857140,223,143,100
2301795,0.2719838129366190,891.8057142857140,256,143,100
2301795,0.2719838129366190,891.8057142857140,256,143,100
2302961,0.279781460388917,895.8228571428570,252,143,88
2302961,0.279781460388917,895.8228571428570,252,143,88
2303178,0.2768144991265900,895.8228571428570,253,143,90
2303178,0.2768144991265900,895.8228571428570,253,143,90
2304445,0.27819705660322700,897.8314285714290,257,143,92
2304445,0.27819705660322700,897.8314285714290,257,143,92
2305478,0.2730893217637150,903.8571428571430,252,143,92
2305478,0.2730893217637150,903.8571428571430,252,143,92
2306412,0.2727289578756160,910.8871428571430,224,143,92
2306412,0.2727289578756160,910.8871428571430,224,143,92
2306995,0.2691128872020570,910.8871428571430,242,142,94
2306995,0.2691128872020570,910.8871428571430,242,142,94
2307695,0.2682852559141340,916.9128571428570,220,143,93
2307695,0.2682852559141340,916.9128571428570,220,143,93
2308145,0.2682852559141340,920.93,242,143,95
2308145,0.2682852559141340,920.93,242,143,95
2308945,0.2685489245454380,920.93,239,143,93
2308945,0.2685489245454380,920.93,239,143,93
2310428,0.27161359415052300,929.9685714285710,233,143,95
2310428,0.27161359415052300,929.9685714285710,233,143,95
2311712,0.2714400495292120,932.9814285714290,224,143,93
2311712,0.2714400495292120,932.9814285714290,224,143,93
2312995,0.27225037416311600,936.9985714285710,227,143,96
2312995,0.27225037416311600,936.9985714285710,227,143,96
2313445,0.27432150962514800,941.0157142857140,247,142,102
2313445,0.27432150962514800,941.0157142857140,247,142,102
2314145,0.27953095556421400,941.0157142857140,204,143,80
2314145,0.27953095556421400,941.0157142857140,204,143,80
2314729,0.28089398422417800,943.0242857142860,259,142,87
2314729,0.28089398422417800,943.0242857142860,259,142,87
2315779,0.28182932365537100,950.0542857142860,236,143,87
2315779,0.28182932365537100,950.0542857142860,236,143,87
2316479,0.28200044655878800,959.092857142857,241,143,86
2316479,0.28200044655878800,959.092857142857,241,143,86
2317762,0.28200044655878800,961.1014285714290,256,143,87
2317762,0.28200044655878800,961.1014285714290,256,143,87
2318229,0.2803666287856370,961.1014285714290,255,143,88
2318229,0.2803666287856370,961.1014285714290,255,143,88
2318929,0.2809614444510390,964.1142857142860,258,143,88
2318929,0.2809614444510390,964.1142857142860,258,143,88
2320196,0.27679033855921500,962.1057142857140,246,143,87
2320196,0.27679033855921500,962.1057142857140,246,143,87
2320896,0.2765625068327890,958.0885714285710,250,143,87
2320896,0.2765625068327890,958.0885714285710,250,143,87
2321696,0.2757840516454020,957.0842857142860,251,143,87
2321696,0.2757840516454020,957.0842857142860,251,143,87
2322946,0.27585264922614700,956.0800000000000,241,143,86
2322946,0.27585264922614700,956.0800000000000,241,143,86
2324229,0.27253373904020500,951.0585714285710,247,143,86
2324229,0.27253373904020500,951.0585714285710,247,143,86
2325629,0.27088331394453400,939.0071428571430,238,143,86
2325629,0.27088331394453400,939.0071428571430,238,143,86
2326896,0.2649765083443950,928.9642857142860,235,143,84
2326896,0.2649765083443950,928.9642857142860,235,143,84
2327713,0.2630187270437010,920.93,236,143,84
2327713,0.2630187270437010,920.93,236,143,84
2327946,0.2645589359925850,920.93,230,143,83
2327946,0.2645589359925850,920.93,230,143,83
2328879,0.26477330982121500,910.8871428571430,235,143,83
2328879,0.26477330982121500,910.8871428571430,235,143,83
2329579,0.2669674759071000,910.8871428571430,229,143,81
2329579,0.2669674759071000,910.8871428571430,229,143,81
2330148,0.26573834333291300,902.852857142857,235,143,82
2330148,0.26573834333291300,902.852857142857,235,143,82
2331396,0.26573834333291300,903.8571428571430,229,143,82
2331396,0.26573834333291300,903.8571428571430,229,143,82
2331629,0.2656360340315170,903.8571428571430,248,143,82
2331629,0.2656360340315170,903.8571428571430,248,143,82
2332213,0.26293297012534700,904.8614285714290,237,144,83
2332213,0.26293297012534700,904.8614285714290,237,144,83
2332913,0.26293297012534700,906.8700000000000,277,144,82
2332913,0.26293297012534700,906.8700000000000,277,144,82
2334196,0.2657806049468340,912.8957142857140,257,144,83
2334196,0.2657806049468340,912.8957142857140,257,144,83
2334413,0.2670818323613290,912.8957142857140,256,144,83
2334413,0.2670818323613290,912.8957142857140,256,144,83
2335446,0.2697470378977970,916.9128571428570,265,144,83
2335446,0.2697470378977970,916.9128571428570,265,144,83
2335913,0.2654504736096250,917.9171428571430,258,144,83
2335913,0.2654504736096250,917.9171428571430,258,144,83
2336730,0.2654504736096250,917.9171428571430,256,144,83
2336730,0.2654504736096250,917.9171428571430,256,144,83
2338113,0.264904712274538,918.9214285714290,261,144,84
2338113,0.264904712274538,918.9214285714290,261,144,84
2338930,0.2658673126321920,918.9214285714290,266,144,82
2338930,0.2658673126321920,918.9214285714290,266,144,82
2340196,0.26407360449056600,914.9042857142860,273,144,83
2340196,0.26407360449056600,914.9042857142860,273,144,83
2341480,0.2682129207338180,913.9,258,145,83
2341480,0.2682129207338180,913.9,258,145,83
2341947,0.26901174136140200,908.8785714285710,252,145,82
2341947,0.26901174136140200,908.8785714285710,252,145,82
2342647,0.26712979168555400,908.8785714285710,256,145,83
2342647,0.26712979168555400,908.8785714285710,256,145,83
2343446,0.26597708921416400,908.8785714285710,263,145,82
2343446,0.26597708921416400,908.8785714285710,263,145,82
2344147,0.2654349111939840,912.8957142857140,260,145,82
2344147,0.2654349111939840,912.8957142857140,260,145,82
2344730,0.2615782324325230,912.8957142857140,263,145,82
2344730,0.2615782324325230,912.8957142857140,263,145,82
2345413,0.2615782324325230,912.8957142857140,248,145,84
2345413,0.2615782324325230,912.8957142857140,248,145,84
2345880,0.2625572035477260,912.8957142857140,232,145,83
2345880,0.2625572035477260,912.8957142857140,232,145,83
2346680,0.2625572035477260,915.9085714285710,250,145,84
2346680,0.2625572035477260,915.9085714285710,250,145,84
2347964,0.26214951440008600,908.8785714285710,357,145,75
2347964,0.26214951440008600,908.8785714285710,357,145,75
2348197,0.26314758258859500,934.9900000000000,574,145,90
2348197,0.26314758258859500,934.9900000000000,574,145,90
2349480,0.25985122130764700,969.1357142857140,539,145,89
2349480,0.25985122130764700,969.1357142857140,539,145,89
2350397,0.25901699460729800,998.26,541,145,91
2350397,0.25901699460729800,998.26,541,145,91
2351453,0.2651757327269090,1032.405714285710,473,145,99
2351453,0.2651757327269090,1032.405714285710,473,145,99
2352614,0.26902216563052400,1007.2985714285700,121,145,86
2352614,0.26902216563052400,1007.2985714285700,121,145,86
2353980,0.2685302746695290,991.2300000000000,227,146,90
2353980,0.2685302746695290,991.2300000000000,227,146,90
2354214,0.26741681784507800,991.2300000000000,224,145,89
2354214,0.26741681784507800,991.2300000000000,224,145,89
2354680,0.26962555002212500,982.1914285714290,199,146,89
2354680,0.26962555002212500,982.1914285714290,199,146,89
2356881,0.26962555002212500,952.0628571428570,56,146,43
2356881,0.26962555002212500,952.0628571428570,56,146,43
2359881,0.265415113912425,872.7242857142860,56,146,43
2359881,0.265415113912425,872.7242857142860,56,146,43
2360447,0.25339791847945000,810.4585714285710,56,146,43
2360447,0.25339791847945000,810.4585714285710,56,146,43
2360897,0.26162930914222500,810.4585714285710,56,146,43
2360897,0.26162930914222500,810.4585714285710,56,146,43
2361364,0.26106657516584900,777.3171428571430,56,146,43
2361364,0.26106657516584900,777.3171428571430,56,146,43
2361597,0.26336614293231900,777.3171428571430,0,146,0
2361597,0.26336614293231900,777.3171428571430,0,146,0
2364381,0.26206509198306500,709.0257142857140,0,146,0
2364381,0.26206509198306500,709.0257142857140,0,146,0
2365431,0.26617134109082100,709.0257142857140,96,145,61
2365431,0.26617134109082100,709.0257142857140,96,145,61
2366598,0.25961691277425900,668.8542857142860,116,145,60
2366598,0.25961691277425900,668.8542857142860,116,145,60
2367864,0.26386722983783300,646.76,88,145,38
2367864,0.26386722983783300,646.76,88,145,38
2369131,0.26570789073056100,615.6271428571430,66,145,60
2369131,0.26570789073056100,615.6271428571430,66,145,60
2371931,0.2638884862894020,587.5071428571430,93,144,53
2371931,0.2638884862894020,587.5071428571430,93,144,53
2372631,0.2600338914935540,587.5071428571430,129,143,53
2372631,0.2600338914935540,587.5071428571430,129,143,53
2373898,0.25946927673085400,585.4985714285710,133,143,53
2373898,0.25946927673085400,585.4985714285710,133,143,53
2374348,0.26194392057391300,585.4985714285710,91,142,62
2374348,0.26194392057391300,585.4985714285710,91,142,62
2375148,0.2605613898798360,581.4814285714290,140,142,73
2375148,0.2605613898798360,581.4814285714290,140,142,73
2376298,0.2612782721152140,577.4642857142860,116,142,71
2376298,0.2612782721152140,577.4642857142860,116,142,71
2377215,0.25891240075117900,569.43,113,142,70
2377215,0.25891240075117900,569.43,113,142,70
2377898,0.25686473275942600,568.4257142857140,124,142,70
2377898,0.25686473275942600,568.4257142857140,124,142,70
2379148,0.25686473275942600,569.43,123,141,70
2379148,0.25686473275942600,569.43,123,141,70
2379368,0.25210410778159000,569.43,127,141,71
2379368,0.25210410778159000,569.43,127,141,71
2380398,0.2521458176746990,565.4128571428570,122,141,69
2380398,0.2521458176746990,565.4128571428570,122,141,69
2381548,0.25179934269654500,561.3957142857140,121,140,69
2381548,0.25179934269654500,561.3957142857140,121,140,69
2381898,0.2520064473634280,561.3957142857140,125,140,68
2381898,0.2520064473634280,561.3957142857140,125,140,68
2383048,0.25239697973914000,555.37,140,140,69
2383048,0.25239697973914000,555.37,140,140,69
2383868,0.2529929371266790,556.3742857142860,135,140,68
2383868,0.2529929371266790,556.3742857142860,135,140,68
2385582,0.2541727575351880,555.37,137,140,69
2385582,0.2541727575351880,555.37,137,140,69
2386399,0.25621063617314800,559.3871428571430,150,139,69
2386399,0.25621063617314800,559.3871428571430,150,139,69
2387549,0.2545967313057200,566.4171428571430,147,138,70
2387549,0.2545967313057200,566.4171428571430,147,138,70
2388365,0.25932929863361600,573.4471428571430,146,137,71
